representation,comparison,relation,bin_left,bin_right,bin_center,density
dinov3,normalized_organ,different,0.2961974488794803,0.3114975043386221,0.3038474766090512,0.4787329309169815
dinov3,normalized_organ,different,0.3114975043386221,0.3267975597977638,0.31914753206819296,0.4104519234184881
dinov3,normalized_organ,different,0.3267975597977638,0.3420976152569055,0.33444758752733467,0.33722216300379304
dinov3,normalized_organ,different,0.3420976152569055,0.35739767071604733,0.3497476429864764,0.2926833867580069
dinov3,normalized_organ,different,0.35739767071604733,0.37269772617518904,0.3650476984456182,0.2581599437950072
dinov3,normalized_organ,different,0.37269772617518904,0.38799778163433074,0.3803477539047599,0.21279637539652346
dinov3,normalized_organ,different,0.38799778163433074,0.40329783709347244,0.3956478093639016,0.17903881086102846
dinov3,normalized_organ,different,0.40329783709347244,0.41859789255261415,0.4109478648230433,0.14669517573016153
dinov3,normalized_organ,different,0.41859789255261415,0.43389794801175596,0.42624792028218506,0.12772495621806743
dinov3,normalized_organ,different,0.43389794801175596,0.44919800347089767,0.4415479757413268,0.10427729359131963
dinov3,normalized_organ,different,0.44919800347089767,0.46449805893003937,0.4568480312004685,0.09025582699542468
dinov3,normalized_organ,different,0.46449805893003937,0.4797981143891812,0.4721480866596103,0.07311193296430889
dinov3,normalized_organ,different,0.4797981143891812,0.4950981698483229,0.48744814211875204,0.05967960362034282
dinov3,normalized_organ,different,0.4950981698483229,0.5103982253074646,0.5027481975778938,0.05001775268871773
dinov3,normalized_organ,different,0.5103982253074646,0.5256982807666063,0.5180482530370354,0.040827211558635314
dinov3,normalized_organ,different,0.5256982807666063,0.540998336225748,0.5333483084961772,0.031872325329324255
dinov3,normalized_organ,different,0.540998336225748,0.5562983916848898,0.5486483639553189,0.027335968489475684
dinov3,normalized_organ,different,0.5562983916848898,0.5715984471440315,0.5639484194144606,0.02450810968021976
dinov3,normalized_organ,different,0.5715984471440315,0.5868985026031732,0.5792484748736024,0.021621337145770796
dinov3,normalized_organ,different,0.5868985026031732,0.602198558062315,0.5945485303327441,0.017556290107464987
dinov3,normalized_organ,different,0.602198558062315,0.6174986135214567,0.6098485857918858,0.014787345023401826
dinov3,normalized_organ,different,0.6174986135214567,0.6327986689805984,0.6251486412510276,0.012195141114917043
dinov3,normalized_organ,different,0.6327986689805984,0.6480987244397401,0.6404486967101692,0.009544023481239424
dinov3,normalized_organ,different,0.6480987244397401,0.6633987798988819,0.655748752169311,0.008365748977382705
dinov3,normalized_organ,different,0.6633987798988819,0.6786988353580237,0.6710488076284528,0.006833992122368921
dinov3,normalized_organ,different,0.6786988353580237,0.6939988908171654,0.6863488630875945,0.005302235267355236
dinov3,normalized_organ,different,0.6939988908171654,0.7092989462763071,0.7016489185467363,0.004359615664269861
dinov3,normalized_organ,different,0.7092989462763071,0.7245990017354489,0.716948974005878,0.0042417882138841585
dinov3,normalized_organ,different,0.7245990017354489,0.7398990571945906,0.7322490294650197,0.0017084980305922426
dinov3,normalized_organ,different,0.7398990571945906,0.7551991126537323,0.7475490849241615,0.0018852392061707505
dinov3,normalized_organ,different,0.7551991126537323,0.770499168112874,0.7628491403833031,0.0007658784275068675
dinov3,normalized_organ,different,0.770499168112874,0.7857992235720157,0.7781491958424449,0.0008247921526997033
dinov3,normalized_organ,different,0.7857992235720157,0.8010992790311575,0.7934492513015866,0.0005302235267355198
dinov3,normalized_organ,different,0.8010992790311575,0.8163993344902991,0.8087493067607283,0.0002356549007713455
dinov3,normalized_organ,different,0.8163993344902991,0.8316993899494409,0.82404936221987,5.8913725192835534e-05
dinov3,normalized_organ,different,0.8316993899494409,0.8469994454085827,0.8393494176790118,0.0
dinov3,normalized_organ,different,0.8469994454085827,0.8622995008677243,0.8546494731381535,5.8913725192836374e-05
dinov3,normalized_organ,different,0.8622995008677243,0.8775995563268661,0.8699495285972952,0.0
dinov3,normalized_organ,different,0.8775995563268661,0.892899611786008,0.885249584056437,0.0
dinov3,normalized_organ,different,0.892899611786008,0.9081996672451496,0.9005496395155788,0.0
dinov3,normalized_organ,different,0.9081996672451496,0.9234997227042914,0.9158496949747205,0.0
dinov3,normalized_organ,different,0.9234997227042914,0.9387997781634332,0.9311497504338623,0.0
dinov3,normalized_organ,different,0.9387997781634332,0.9540998336225748,0.946449805893004,0.0
dinov3,normalized_organ,different,0.9540998336225748,0.9693998890817166,0.9617498613521457,0.0
dinov3,normalized_organ,different,0.9693998890817166,0.9846999445408582,0.9770499168112874,0.0
dinov3,normalized_organ,different,0.9846999445408582,1.0,0.9923499722704291,0.0
efficientnet_b0,species,same,-0.2240044367313385,-0.20870438127219676,-0.2163544090017676,0.0
efficientnet_b0,species,same,-0.20870438127219676,-0.19340432581305503,-0.2010543535426259,0.0
efficientnet_b0,species,same,-0.19340432581305503,-0.1781042703539133,-0.18575429808348415,0.0
efficientnet_b0,species,same,-0.1781042703539133,-0.16280421489477157,-0.17045424262434244,0.0
efficientnet_b0,species,same,-0.16280421489477157,-0.14750415943562983,-0.15515418716520069,0.0
efficientnet_b0,species,same,-0.14750415943562983,-0.1322041039764881,-0.13985413170605898,0.0
efficientnet_b0,species,same,-0.1322041039764881,-0.11690404851734637,-0.12455407624691724,0.0
efficientnet_b0,species,same,-0.11690404851734637,-0.10160399305820464,-0.1092540207877755,0.002899957414645632
efficientnet_b0,species,same,-0.10160399305820464,-0.08630393759906291,-0.09395396532863377,0.002899957414645632
efficientnet_b0,species,same,-0.08630393759906291,-0.07100388213992118,-0.07865390986949204,0.0
efficientnet_b0,species,same,-0.07100388213992118,-0.055703826680779445,-0.06335385441035031,0.04639931863433011
efficientnet_b0,species,same,-0.055703826680779445,-0.04040377122163771,-0.04805379895120858,0.1188982540004709
efficientnet_b0,species,same,-0.04040377122163771,-0.02510371576249598,-0.03275374349206685,0.220396763513068
efficientnet_b0,species,same,-0.02510371576249598,-0.00980366030335425,-0.017453688032925116,0.4146939102943253
efficientnet_b0,species,same,-0.00980366030335425,0.005496395155787481,-0.0021536325737833845,0.7539889278078642
efficientnet_b0,species,same,0.005496395155787481,0.020796450614929213,0.013146422885358347,1.2324819012243935
efficientnet_b0,species,same,0.020796450614929213,0.036096506074070916,0.028446478344500065,1.9748709993736788
efficientnet_b0,species,same,0.036096506074070916,0.051396561533212676,0.043746533803641796,2.7665593735719276
efficientnet_b0,species,same,0.051396561533212676,0.06669661699235443,0.059046589262783555,3.529248173623727
efficientnet_b0,species,same,0.06669661699235443,0.08199667245149614,0.07434664472192529,3.5234482587944487
efficientnet_b0,species,same,0.08199667245149614,0.09729672791063784,0.08964670018106699,3.6481464276242113
efficientnet_b0,species,same,0.09729672791063784,0.1125967833697796,0.10494675564020872,3.279851835964203
efficientnet_b0,species,same,0.1125967833697796,0.12789683882892136,0.12024681109935048,3.0913546040122375
efficientnet_b0,species,same,0.12789683882892136,0.14319689428806306,0.1355468665584922,2.8361583515234328
efficientnet_b0,species,same,0.14319689428806306,0.15849694974720477,0.15084692201763392,2.827458479279496
efficientnet_b0,species,same,0.15849694974720477,0.17379700520634653,0.16614697747677565,2.4591638876194915
efficientnet_b0,species,same,0.17379700520634653,0.1890970606654883,0.1814470329359174,2.1865678906428023
efficientnet_b0,species,same,0.1890970606654883,0.20439711612463,0.19674708839505914,2.1053690830327323
efficientnet_b0,species,same,0.20439711612463,0.2196971715837717,0.21204714385420084,1.9110719362514745
efficientnet_b0,species,same,0.2196971715837717,0.23499722704291345,0.22734719931334257,1.8965721491782397
efficientnet_b0,species,same,0.23499722704291345,0.2502972825020552,0.24264725477248433,1.7486743210313158
efficientnet_b0,species,same,0.2502972825020552,0.2655973379611969,0.25794731023162604,1.5079778556157313
efficientnet_b0,species,same,0.2655973379611969,0.2808973934203386,0.27324736569076774,1.429679005420299
efficientnet_b0,species,same,0.2808973934203386,0.2961974488794803,0.28854742114990944,1.4499787073228185
efficientnet_b0,species,same,0.2961974488794803,0.3114975043386221,0.3038474766090512,1.3223805810784008
efficientnet_b0,species,same,0.3114975043386221,0.3267975597977638,0.31914753206819296,1.1367833065410897
efficientnet_b0,species,same,0.3267975597977638,0.3420976152569055,0.33444758752733467,1.1570830084436092
efficientnet_b0,species,same,0.3420976152569055,0.35739767071604733,0.3497476429864764,1.0990838601506885
efficientnet_b0,species,same,0.35739767071604733,0.37269772617518904,0.3650476984456182,0.9482860745891233
efficientnet_b0,species,same,0.37269772617518904,0.38799778163433074,0.3803477539047599,0.8438876076618803
efficientnet_b0,species,same,0.38799778163433074,0.40329783709347244,0.3956478093639016,0.9714857339062885
efficientnet_b0,species,same,0.40329783709347244,0.41859789255261415,0.4109478648230433,0.8322877780032977
efficientnet_b0,species,same,0.41859789255261415,0.43389794801175596,0.42624792028218506,0.80038824644219
efficientnet_b0,species,same,0.43389794801175596,0.44919800347089767,0.4415479757413268,0.7394891407346373
efficientnet_b0,species,same,0.44919800347089767,0.46449805893003937,0.4568480312004685,0.7452890555639288
efficientnet_b0,species,same,0.46449805893003937,0.4797981143891812,0.4721480866596103,0.6060910996609338
efficientnet_b0,species,same,0.4797981143891812,0.4950981698483229,0.48744814211875204,0.6495904608806227
efficientnet_b0,species,same,0.4950981698483229,0.5103982253074646,0.5027481975778938,0.49009280307511266
efficientnet_b0,species,same,0.5103982253074646,0.5256982807666063,0.5180482530370354,0.4610932289286563
efficientnet_b0,species,same,0.5256982807666063,0.540998336225748,0.5333483084961772,0.5132924623922778
efficientnet_b0,species,same,0.540998336225748,0.5562983916848898,0.5486483639553189,0.42629373995290554
efficientnet_b0,species,same,0.5562983916848898,0.5715984471440315,0.5639484194144606,0.4117939528796804
efficientnet_b0,species,same,0.5715984471440315,0.5868985026031732,0.5792484748736024,0.4059940380503892
efficientnet_b0,species,same,0.5868985026031732,0.602198558062315,0.5945485303327441,0.37989442131857565
efficientnet_b0,species,same,0.602198558062315,0.6174986135214567,0.6098485857918858,0.3943942083918066
efficientnet_b0,species,same,0.6174986135214567,0.6327986689805984,0.6251486412510276,0.3131954007817288
efficientnet_b0,species,same,0.6327986689805984,0.6480987244397401,0.6404486967101692,0.2667960821473986
efficientnet_b0,species,same,0.6480987244397401,0.6633987798988819,0.655748752169311,0.28709578404991803
efficientnet_b0,species,same,0.6633987798988819,0.6786988353580237,0.6710488076284528,0.2841958266352704
efficientnet_b0,species,same,0.6786988353580237,0.6939988908171654,0.6863488630875945,0.24359642283023347
efficientnet_b0,species,same,0.6939988908171654,0.7092989462763071,0.7016489185467363,0.23199659317165094
efficientnet_b0,species,same,0.7092989462763071,0.7245990017354489,0.716948974005878,0.18559727453731942
efficientnet_b0,species,same,0.7245990017354489,0.7398990571945906,0.7322490294650197,0.14499787073228185
efficientnet_b0,species,same,0.7398990571945906,0.7551991126537323,0.7475490849241615,0.18269731712267512
efficientnet_b0,species,same,0.7551991126537323,0.770499168112874,0.7628491403833031,0.12469816882976238
efficientnet_b0,species,same,0.770499168112874,0.7857992235720157,0.7781491958424449,0.13629799848834492
efficientnet_b0,species,same,0.7857992235720157,0.8010992790311575,0.7934492513015866,0.12469816882976148
efficientnet_b0,species,same,0.8010992790311575,0.8163993344902991,0.8087493067607283,0.12179821141511762
efficientnet_b0,species,same,0.8163993344902991,0.8316993899494409,0.82404936221987,0.09859855209795094
efficientnet_b0,species,same,0.8316993899494409,0.8469994454085827,0.8393494176790118,0.09569859468330533
efficientnet_b0,species,same,0.8469994454085827,0.8622995008677243,0.8546494731381535,0.05799914829291316
efficientnet_b0,species,same,0.8622995008677243,0.8775995563268661,0.8699495285972952,0.05799914829291232
efficientnet_b0,species,same,0.8775995563268661,0.892899611786008,0.885249584056437,0.04929927604897547
efficientnet_b0,species,same,0.892899611786008,0.9081996672451496,0.9005496395155788,0.02319965931716526
efficientnet_b0,species,same,0.9081996672451496,0.9234997227042914,0.9158496949747205,0.02029970190251931
efficientnet_b0,species,same,0.9234997227042914,0.9387997781634332,0.9311497504338623,0.002899957414645616
efficientnet_b0,species,same,0.9387997781634332,0.9540998336225748,0.946449805893004,0.005799914829291315
efficientnet_b0,species,same,0.9540998336225748,0.9693998890817166,0.9617498613521457,0.0
efficientnet_b0,species,same,0.9693998890817166,0.9846999445408582,0.9770499168112874,0.0
efficientnet_b0,species,same,0.9846999445408582,1.0,0.9923499722704291,0.0
efficientnet_b0,species,different,-0.2240044367313385,-0.20870438127219676,-0.2163544090017676,0.0
efficientnet_b0,species,different,-0.20870438127219676,-0.19340432581305503,-0.2010543535426259,0.0
efficientnet_b0,species,different,-0.19340432581305503,-0.1781042703539133,-0.18575429808348415,0.0
efficientnet_b0,species,different,-0.1781042703539133,-0.16280421489477157,-0.17045424262434244,0.0
efficientnet_b0,species,different,-0.16280421489477157,-0.14750415943562983,-0.15515418716520069,0.0
efficientnet_b0,species,different,-0.14750415943562983,-0.1322041039764881,-0.13985413170605898,4.960574526461759e-05
efficientnet_b0,species,different,-0.1322041039764881,-0.11690404851734637,-0.12455407624691724,0.0002976344715877055
efficientnet_b0,species,different,-0.11690404851734637,-0.10160399305820464,-0.1092540207877755,0.0004960574526461758
efficientnet_b0,species,different,-0.10160399305820464,-0.08630393759906291,-0.09395396532863377,0.002083441301113938
efficientnet_b0,species,different,-0.08630393759906291,-0.07100388213992118,-0.07865390986949204,0.007688890516015724
efficientnet_b0,species,different,-0.07100388213992118,-0.055703826680779445,-0.06335385441035031,0.022570614095401
efficientnet_b0,species,different,-0.055703826680779445,-0.04040377122163771,-0.04805379895120858,0.06647169865458756
efficientnet_b0,species,different,-0.04040377122163771,-0.02510371576249598,-0.03275374349206685,0.16761781324914282
efficientnet_b0,species,different,-0.02510371576249598,-0.00980366030335425,-0.017453688032925116,0.37794617317112134
efficientnet_b0,species,different,-0.00980366030335425,0.005496395155787481,-0.0021536325737833845,0.7350083275858387
efficientnet_b0,species,different,0.005496395155787481,0.020796450614929213,0.013146422885358347,1.2661370421340992
efficientnet_b0,species,different,0.020796450614929213,0.036096506074070916,0.028446478344500065,1.8744026905688433
efficientnet_b0,species,different,0.036096506074070916,0.051396561533212676,0.043746533803641796,2.5036019635052447
efficientnet_b0,species,different,0.051396561533212676,0.06669661699235443,0.059046589262783555,3.037657417024117
efficientnet_b0,species,different,0.06669661699235443,0.08199667245149614,0.07434664472192529,3.4190263866185084
efficientnet_b0,species,different,0.08199667245149614,0.09729672791063784,0.08964670018106699,3.6035101532576217
efficientnet_b0,species,different,0.09729672791063784,0.1125967833697796,0.10494675564020872,3.7087735447091266
efficientnet_b0,species,different,0.1125967833697796,0.12789683882892136,0.12024681109935048,3.6700810634027254
efficientnet_b0,species,different,0.12789683882892136,0.14319689428806306,0.1355468665584922,3.5091600257643187
efficientnet_b0,species,different,0.14319689428806306,0.15849694974720477,0.15084692201763392,3.2948136004759054
efficientnet_b0,species,different,0.15849694974720477,0.17379700520634653,0.16614697747677565,3.1171754266832985
efficientnet_b0,species,different,0.17379700520634653,0.1890970606654883,0.1814470329359174,2.905210077167588
efficientnet_b0,species,different,0.1890970606654883,0.20439711612463,0.19674708839505914,2.692252612746595
efficientnet_b0,species,different,0.20439711612463,0.2196971715837717,0.21204714385420084,2.474781025506511
efficientnet_b0,species,different,0.2196971715837717,0.23499722704291345,0.22734719931334257,2.2868248566988663
efficientnet_b0,species,different,0.23499722704291345,0.2502972825020552,0.24264725477248433,2.106458366916721
efficientnet_b0,species,different,0.2502972825020552,0.2655973379611969,0.25794731023162604,1.9453389062972464
efficientnet_b0,species,different,0.2655973379611969,0.2808973934203386,0.27324736569076774,1.7803005918018637
efficientnet_b0,species,different,0.2808973934203386,0.2961974488794803,0.28854742114990944,1.6317313847343338
efficientnet_b0,species,different,0.2961974488794803,0.3114975043386221,0.3038474766090512,1.4593514199397768
efficientnet_b0,species,different,0.3114975043386221,0.3267975597977638,0.31914753206819296,1.3379661612772678
efficientnet_b0,species,different,0.3267975597977638,0.3420976152569055,0.33444758752733467,1.1983755941026337
efficientnet_b0,species,different,0.3420976152569055,0.35739767071604733,0.3497476429864764,1.0796690456843958
efficientnet_b0,species,different,0.35739767071604733,0.37269772617518904,0.3650476984456182,0.9671632154242508
efficientnet_b0,species,different,0.37269772617518904,0.38799778163433074,0.3803477539047599,0.8632391790948768
efficientnet_b0,species,different,0.38799778163433074,0.40329783709347244,0.3956478093639016,0.7693851090542201
efficientnet_b0,species,different,0.40329783709347244,0.41859789255261415,0.4109478648230433,0.6870395719149548
efficientnet_b0,species,different,0.41859789255261415,0.43389794801175596,0.42624792028218506,0.605735755426242
efficientnet_b0,species,different,0.43389794801175596,0.44919800347089767,0.4415479757413268,0.5347995396978431
efficientnet_b0,species,different,0.44919800347089767,0.46449805893003937,0.4568480312004685,0.4600436815840643
efficientnet_b0,species,different,0.46449805893003937,0.4797981143891812,0.4721480866596103,0.4306274746421429
efficientnet_b0,species,different,0.4797981143891812,0.4950981698483229,0.48744814211875204,0.3624195749032967
efficientnet_b0,species,different,0.4950981698483229,0.5103982253074646,0.5027481975778938,0.31861770183463933
efficientnet_b0,species,different,0.5103982253074646,0.5256982807666063,0.5180482530370354,0.2829511709893792
efficientnet_b0,species,different,0.5256982807666063,0.540998336225748,0.5333483084961772,0.2501121676242023
efficientnet_b0,species,different,0.540998336225748,0.5562983916848898,0.5486483639553189,0.22129122962545783
efficientnet_b0,species,different,0.5562983916848898,0.5715984471440315,0.5639484194144606,0.19594269379523982
efficientnet_b0,species,different,0.5715984471440315,0.5868985026031732,0.5792484748736024,0.1693044085881401
efficientnet_b0,species,different,0.5868985026031732,0.602198558062315,0.5945485303327441,0.1481723611054119
efficientnet_b0,species,different,0.602198558062315,0.6174986135214567,0.6098485857918858,0.12495687232157192
efficientnet_b0,species,different,0.6174986135214567,0.6327986689805984,0.6251486412510276,0.11012475448745122
efficientnet_b0,species,different,0.6327986689805984,0.6480987244397401,0.6404486967101692,0.10144374906614313
efficientnet_b0,species,different,0.6480987244397401,0.6633987798988819,0.655748752169311,0.08348646928035154
efficientnet_b0,species,different,0.6633987798988819,0.6786988353580237,0.6710488076284528,0.07113463870946123
efficientnet_b0,species,different,0.6786988353580237,0.6939988908171654,0.6863488630875945,0.06299929648606445
efficientnet_b0,species,different,0.6939988908171654,0.7092989462763071,0.7016489185467363,0.051639580820467
efficientnet_b0,species,different,0.7092989462763071,0.7245990017354489,0.716948974005878,0.04315699838021706
efficientnet_b0,species,different,0.7245990017354489,0.7398990571945906,0.7322490294650197,0.0353688963736724
efficientnet_b0,species,different,0.7398990571945906,0.7551991126537323,0.7475490849241615,0.03140043675250299
efficientnet_b0,species,different,0.7551991126537323,0.770499168112874,0.7628491403833031,0.02475326688704422
efficientnet_b0,species,different,0.770499168112874,0.7857992235720157,0.7781491958424449,0.017758856804733127
efficientnet_b0,species,different,0.7857992235720157,0.8010992790311575,0.7934492513015866,0.015824232739412924
efficientnet_b0,species,different,0.8010992790311575,0.8163993344902991,0.8087493067607283,0.01061562948662826
efficientnet_b0,species,different,0.8163993344902991,0.8316993899494409,0.82404936221987,0.00942509160027729
efficientnet_b0,species,different,0.8316993899494409,0.8469994454085827,0.8393494176790118,0.006399141139135633
efficientnet_b0,species,different,0.8469994454085827,0.8622995008677243,0.8546494731381535,0.0038196423853755885
efficientnet_b0,species,different,0.8622995008677243,0.8775995563268661,0.8699495285972952,0.0026291044990247175
efficientnet_b0,species,different,0.8775995563268661,0.892899611786008,0.885249584056437,0.0014881723579385194
efficientnet_b0,species,different,0.892899611786008,0.9081996672451496,0.9005496395155788,0.0007936919242338884
efficientnet_b0,species,different,0.9081996672451496,0.9234997227042914,0.9158496949747205,0.00029763447158770385
efficientnet_b0,species,different,0.9234997227042914,0.9387997781634332,0.9311497504338623,4.9605745264617316e-05
efficientnet_b0,species,different,0.9387997781634332,0.9540998336225748,0.946449805893004,0.0
efficientnet_b0,species,different,0.9540998336225748,0.9693998890817166,0.9617498613521457,0.0
efficientnet_b0,species,different,0.9693998890817166,0.9846999445408582,0.9770499168112874,0.0
efficientnet_b0,species,different,0.9846999445408582,1.0,0.9923499722704291,0.0
efficientnet_b0,normalized_organ,same,-0.2240044367313385,-0.20870438127219676,-0.2163544090017676,0.0
efficientnet_b0,normalized_organ,same,-0.20870438127219676,-0.19340432581305503,-0.2010543535426259,0.0
efficientnet_b0,normalized_organ,same,-0.19340432581305503,-0.1781042703539133,-0.18575429808348415,0.0
efficientnet_b0,normalized_organ,same,-0.1781042703539133,-0.16280421489477157,-0.17045424262434244,0.0
efficientnet_b0,normalized_organ,same,-0.16280421489477157,-0.14750415943562983,-0.15515418716520069,0.0
efficientnet_b0,normalized_organ,same,-0.14750415943562983,-0.1322041039764881,-0.13985413170605898,0.0
efficientnet_b0,normalized_organ,same,-0.1322041039764881,-0.11690404851734637,-0.12455407624691724,0.0
efficientnet_b0,normalized_organ,same,-0.11690404851734637,-0.10160399305820464,-0.1092540207877755,0.0005666019974450881
efficientnet_b0,normalized_organ,same,-0.10160399305820464,-0.08630393759906291,-0.09395396532863377,0.0
efficientnet_b0,normalized_organ,same,-0.08630393759906291,-0.07100388213992118,-0.07865390986949204,0.0025497089885028966
efficientnet_b0,normalized_organ,same,-0.07100388213992118,-0.055703826680779445,-0.06335385441035031,0.003966213982115617
efficientnet_b0,normalized_organ,same,-0.055703826680779445,-0.04040377122163771,-0.04805379895120858,0.017281360922075186
efficientnet_b0,normalized_organ,same,-0.04040377122163771,-0.02510371576249598,-0.03275374349206685,0.040795343816046346
efficientnet_b0,normalized_organ,same,-0.02510371576249598,-0.00980366030335425,-0.017453688032925116,0.07932427964231234
efficientnet_b0,normalized_organ,same,-0.00980366030335425,0.005496395155787481,-0.0021536325737833845,0.1306017604110928
efficientnet_b0,normalized_organ,same,0.005496395155787481,0.020796450614929213,0.013146422885358347,0.21757516701891383
efficientnet_b0,normalized_organ,same,0.020796450614929213,0.036096506074070916,0.028446478344500065,0.32154663355008806
efficientnet_b0,normalized_organ,same,0.036096506074070916,0.051396561533212676,0.043746533803641796,0.439399849018665
efficientnet_b0,normalized_organ,same,0.051396561533212676,0.06669661699235443,0.059046589262783555,0.5841666593658847
efficientnet_b0,normalized_organ,same,0.06669661699235443,0.08199667245149614,0.07434664472192529,0.7207177407501534
efficientnet_b0,normalized_organ,same,0.08199667245149614,0.09729672791063784,0.08964670018106699,0.8853156210079518
efficientnet_b0,normalized_organ,same,0.09729672791063784,0.1125967833697796,0.10494675564020872,1.063795250203151
efficientnet_b0,normalized_organ,same,0.1125967833697796,0.12789683882892136,0.12024681109935048,1.2289597324583938
efficientnet_b0,normalized_organ,same,0.12789683882892136,0.14319689428806306,0.1355468665584922,1.3655108138426648
efficientnet_b0,normalized_organ,same,0.14319689428806306,0.15849694974720477,0.15084692201763392,1.5306752960979082
efficientnet_b0,normalized_organ,same,0.15849694974720477,0.17379700520634653,0.16614697747677565,1.6864908453953016
efficientnet_b0,normalized_organ,same,0.17379700520634653,0.1890970606654883,0.1814470329359174,1.8247417327719029
efficientnet_b0,normalized_organ,same,0.1890970606654883,0.20439711612463,0.19674708839505914,1.97064174711402
efficientnet_b0,normalized_organ,same,0.20439711612463,0.2196971715837717,0.21204714385420084,2.028435150853419
efficientnet_b0,normalized_organ,same,0.2196971715837717,0.23499722704291345,0.22734719931334257,2.082262340610695
efficientnet_b0,normalized_organ,same,0.23499722704291345,0.2502972825020552,0.24264725477248433,2.1763182721865832
efficientnet_b0,normalized_organ,same,0.2502972825020552,0.2655973379611969,0.25794731023162604,2.2664079897803564
efficientnet_b0,normalized_organ,same,0.2655973379611969,0.2808973934203386,0.27324736569076774,2.3159856645568015
efficientnet_b0,normalized_organ,same,0.2808973934203386,0.2961974488794803,0.28854742114990944,2.3647134363370794
efficientnet_b0,normalized_organ,same,0.2961974488794803,0.3114975043386221,0.3038474766090512,2.2853891566947504
efficientnet_b0,normalized_organ,same,0.3114975043386221,0.3267975597977638,0.31914753206819296,2.359330717361351
efficientnet_b0,normalized_organ,same,0.3267975597977638,0.3420976152569055,0.33444758752733467,2.2995542066308943
efficientnet_b0,normalized_organ,same,0.3420976152569055,0.35739767071604733,0.3497476429864764,2.233545073928525
efficientnet_b0,normalized_organ,same,0.35739767071604733,0.37269772617518904,0.3650476984456182,2.2519596388455065
efficientnet_b0,normalized_organ,same,0.37269772617518904,0.38799778163433074,0.3803477539047599,2.156770503274732
efficientnet_b0,normalized_organ,same,0.38799778163433074,0.40329783709347244,0.3956478093639016,2.078862728626032
efficientnet_b0,normalized_organ,same,0.40329783709347244,0.41859789255261415,0.4109478648230433,2.005487769956893
efficientnet_b0,normalized_organ,same,0.41859789255261415,0.43389794801175596,0.42624792028218506,1.879985427522792
efficientnet_b0,normalized_organ,same,0.43389794801175596,0.44919800347089767,0.4415479757413268,1.7998112448843255
efficientnet_b0,normalized_organ,same,0.44919800347089767,0.46449805893003937,0.4568480312004685,1.650228317558822
efficientnet_b0,normalized_organ,same,0.46449805893003937,0.4797981143891812,0.4721480866596103,1.6193485086980528
efficientnet_b0,normalized_organ,same,0.4797981143891812,0.4950981698483229,0.48744814211875204,1.452484220450486
efficientnet_b0,normalized_organ,same,0.4950981698483229,0.5103982253074646,0.5027481975778938,1.3337811019857397
efficientnet_b0,normalized_organ,same,0.5103982253074646,0.5256982807666063,0.5180482530370354,1.2337758494366817
efficientnet_b0,normalized_organ,same,0.5256982807666063,0.540998336225748,0.5333483084961772,1.1448193358378027
efficientnet_b0,normalized_organ,same,0.540998336225748,0.5562983916848898,0.5486483639553189,1.0459472872836268
efficientnet_b0,normalized_organ,same,0.5562983916848898,0.5715984471440315,0.5639484194144606,0.9547243656949751
efficientnet_b0,normalized_organ,same,0.5715984471440315,0.5868985026031732,0.5792484748736024,0.8535859091510267
efficientnet_b0,normalized_organ,same,0.5868985026031732,0.602198558062315,0.5945485303327441,0.7765280374984891
efficientnet_b0,normalized_organ,same,0.602198558062315,0.6174986135214567,0.6098485857918858,0.6617911330158641
efficientnet_b0,normalized_organ,same,0.6174986135214567,0.6327986689805984,0.6251486412510276,0.5881328733480025
efficientnet_b0,normalized_organ,same,0.6327986689805984,0.6480987244397401,0.6404486967101692,0.5493206365230139
efficientnet_b0,normalized_organ,same,0.6480987244397401,0.6633987798988819,0.655748752169311,0.46631344389730833
efficientnet_b0,normalized_organ,same,0.6633987798988819,0.6786988353580237,0.6710488076284528,0.40172081618856526
efficientnet_b0,normalized_organ,same,0.6786988353580237,0.6939988908171654,0.6863488630875945,0.36460838535591483
efficientnet_b0,normalized_organ,same,0.6939988908171654,0.7092989462763071,0.7016489185467363,0.30313206863312264
efficientnet_b0,normalized_organ,same,0.7092989462763071,0.7245990017354489,0.716948974005878,0.25043808287072755
efficientnet_b0,normalized_organ,same,0.7245990017354489,0.7398990571945906,0.7322490294650197,0.2079429330623477
efficientnet_b0,normalized_organ,same,0.7398990571945906,0.7551991126537323,0.7475490849241615,0.18867846514921466
efficientnet_b0,normalized_organ,same,0.7551991126537323,0.770499168112874,0.7628491403833031,0.14986622832422605
efficientnet_b0,normalized_organ,same,0.770499168112874,0.7857992235720157,0.7781491958424449,0.11133729249796001
efficientnet_b0,normalized_organ,same,0.7857992235720157,0.8010992790311575,0.7934492513015866,0.09858874755544479
efficientnet_b0,normalized_organ,same,0.8010992790311575,0.8163993344902991,0.8087493067607283,0.07195845367552685
efficientnet_b0,normalized_organ,same,0.8163993344902991,0.8316993899494409,0.82404936221987,0.06260952071768189
efficientnet_b0,normalized_organ,same,0.8316993899494409,0.8469994454085827,0.8393494176790118,0.045611460794329345
efficientnet_b0,normalized_organ,same,0.8469994454085827,0.8622995008677243,0.8546494731381535,0.027196895877364475
efficientnet_b0,normalized_organ,same,0.8622995008677243,0.8775995563268661,0.8699495285972952,0.020397671908023062
efficientnet_b0,normalized_organ,same,0.8775995563268661,0.892899611786008,0.885249584056437,0.013315146939959497
